EDRPOU,Name,Address,Contacts,KOATUU,Кількість відходів по ПЗУВ,Кількість відходів в тоннах,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу
41149437,"Виробничий підрозділ ""Одеське територіальне управління"" філії ""Центр будівельно- монтажних робіт та експлуатації будівель і споруд"" АТ ""Укрзалізниця""","03035, м.Київ, вул.Льва Толстого, буд.61 (м.Одеса,вул.Балківська, 213)",otu1@ukr.net/0487272609,5110137300,7868.067999999999,2557.4629999999997,0.7580000000000002,2.277,7.859999999999999,2546.5679999999998
36726843,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОПТІМУС ПЛЮС»,"49033, м. Дніпро, Бабушинський район, проспект Б.Хмельницького, буд. 122, корпус Е-5, кім. 17",r.nizhnichenko@optimus.com.ua/05168-945-98,4821155100,7865.994,6253.1782,0.2383,0.8180000000000001,0.27290000000000003,6251.848999999999
01184114,ПАТ «Укртелеком» Житомирська філія РЦТ No 215,"м. Київ б-р Т. Шевченка, 18",vyegorov@ukrtelecom.ua/(412)420-919,1810400000,7795.074999999998,20.0215,1.4685000000000004,0.31900000000000006,5.608999999999999,12.625
26112475,"ДЕКГ ПрАТ ""АК ""Київводоканал""","01015, м. Київ, вул. Лейпцизька, 1а",vdolinska@ukr.net/541-94-71,8038500000,7773.176999999999,7099.7699999999995,0.0,0.0,13.743,7086.026999999999
30019775,АКЦІОНЕРНЕ ТОВАРИСТВО «УКРГАЗВИДОБУВАННЯ»,"04053, м. Київ, вулиця Кудрявська, будинок 26/28",halyna.volkova@ugv.com.ua/044-486-00-17,8039100000,7753.279,506.69450000000006,1.2265,0.7810000000000001,14.808,489.8790000000001
03187714,Львівське казенне експериментальне підприємство засобів пересування і протезування,"79052, м. Львів, вул. Рудненська, 10",office@protez.com.ua/0322676845,4610136300,7721.120000000001,446.176,1.056,4.0,0.0,441.11999999999995
39184446,"ТОВ»Українська Елеваторна Компанія» 23700,м. Гайсин ,вулиця Станційна,2 ,Вінницька область","01001,м.Київ,Печерський р-н., Площа Спортивна, БЦ «Гулівер»буд.1-а,поверх 15",ldu-gaysin-silo@ldcom.com/0433421238,0520810100,7660.704,3515.4855,0.7355,0.8400000000000001,1.006,3512.904
04737111,ПрАТ Київ-Дніпровське міжгалузеве підприємство промислового залізничного транспорту,"02092,м.Київ,вул.Алма-Атинська,37(84791,Донецька обл,Бахмутський р- н,с.Миронівський,вул.Заводська 34",mppzt024@ukr.net/0501772557,1420955500,7659.622999999999,225.4708,0.42600000000000005,9.402,12.5098,203.13300000000004
34378735,"Приватне акціонерне товариство ""АГРОФОРТ""","09200, Київська область, м.Кагарлик, вул. Першого травня, 6П",matri-eco@ukr.net/(04573)52536,3222289001,7657.65,672.2665999999998,0.5706000000000002,0.0,84.346,587.35
39778632,"ТОВ ""МОНОЛІТ БУДСЕРВІС""","04112, м. Київ, вул. Тимофія Шамрила, 4-В, прим. 295",stbud@ukr.net/044-583-53-19,8039100000,7609.039999999999,7609.039999999999,0.0,0.0,0.0,7609.039999999999
00993320,"Державне підприємство ""Шепетівське лісове господарство""","30400, Хмельницька обл., м. Шепетівка, вул. Героїв Небесної Сотні, буд. 133",ekoevante@gmail.com/0677778089,6810700000,7606.182999999999,2518.465,0.035,9.747,1.0,2507.683
34781258,"Товариство з обмеженою відповідальністю ""Західенергопостач""","33024, м. Рівне, вул. Макарова, 44а",olasbiz.mgy@gmail.com/0362683350,6810600000,7584.015999999999,683.6619999999997,0.0876,3.0084,101.25,579.3160000000003
23756522,Інститут сцинтиляційних матеріалів Національної академії наук України,"61072, м. Харків, пр. Науки, буд. 60, Шевченківський район",/341-01-84,6310136300,7511.611000000001,575.494,0.8599999999999999,1.981,33.642,539.011
00309134,"ПрАТ ""Гроно-Текс""","90300, м. Виноградів, вул. Миру, 13",botosh@grono.com.ua/0504326393,2121210100,7509.9,513.1,1.2,2.0,0.0,509.9
32744172,"Приватне акціонерне товариство ""Житомирський меблевий комбінат""","01015, м.Київ, вул.Лейпцизька, 15",gmkzt@ukr.net/0412-51-21-81,1810136300,7491.81,5107.286999999999,0.477,0.0,0.0,5106.81
05761850,"ПрАТ ""ЛІНДЕ ГАЗ УКРАЇНА""","49074, Дніпропетровська обл., м. Дніпро, вул. Киснева, буд.1",orders@ua.linde-gas.com/056 795 15 01,1210137200,7450.619599999999,2658.1892000000003,0.34859999999999997,0.6010000000000001,56.11999999999999,2601.1196
37200675,"ТОВ ""ГРАНД МЕНЕДЖМЕНТ""","04070, м. Київ, вул. Набережно-Хрещатицька,1",automat2009@ukr.net/044-322-88-88,8038500000,7428.755999999999,2479.926,0.97,0.2,0.0,2478.756
31834736,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗМІЇВСЬКА ОВОЧЕВА ФАБРИКА""","63460, Харківська обл., Зміївський р-н, смт Слобожанське, Балаклійське шосе, 17-А",/775-31-39,6310138800,7382.195000000001,1526.3549999999998,1.115,0.54,0.255,1524.4450000000002
39915251,"ТОВ ""НАСА ГРАНІТ""","11500. Житомирська обл., м. Коростень, вул. Жовтнева, 50",bokasergey@gmail.com/0414250740,1810700000,7336.2,5695.252800000001,0.2606,0.3822,3.01,5691.599999999999
37633636,"ТОВ ""СПЕЦБУД-МОНОЛІТ""","04112, м. Київ, вул. Тимофія Шамрила, 4-В, прим. 295",stbud@ukr.net/044-583-53-15,8039100000,7283.3,7283.3,0.0,0.0,0.0,7283.3
32654257,ТОВ «Дніпроінвест-Ч» Шполянська нафтобаза,"18000, м. Черкаси, вул. Благовісна, 144(20600,м.Шпола,вул.Соборна 131)",stnb555@gmail.com/0977751966,7125710100,7268.803000000001,127.76050000000001,1.3119999999999998,0.791,3.829499999999999,121.828
24607860,"Дніпродзержинське УЕГГ ПАТ ""Дніпропетровськгаз""","51931, Дніпропетровська обл.,м. Кам'янське , пров. Цегельний,3",Sergii.Miakushko@dpgas.com.ua/067-610-77-15,1210436600,7235.894400000001,1264.8046,0.49130000000000007,5.583000000000001,14.8809,1243.8493999999996
00153133,"АТ ""Укртрансгаз"" філія УМГ ""Прикарпаттрансгаз"" Бібрське ЛВУМГ Комарнівський проммайданчик","01021, м. Київ, Узвіз Кловський, 9/1",/23143290,4600000000,7156.619000000001,434.83939999999996,0.8594,4.861,0.0,429.119
14312364,"ПрАТ ""Завод ""Кузня на Рибальському""","04176, м. Київ, вул.Електриків, 26",0443836290@ukr.net/044-425-21-50,8038500000,7154.722000000001,3157.277,0.76,0.0,4.044999999999999,3152.472
21374213,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЧЕРКАСЬКА М'ЯСНА КОМПАНІЯ"" СК ""АДАМІВКА""","18002, м. Черкаси, вул. Небнсної Сотні, б.33, оф.2 (Чигиринський р-н, с. Рацеве, вул. Набережна, 13)",tsverk.t@gmail.com/(0472)54-02-09,7125485001,7140.610000000001,993.058,1.1300000000000001,0.9810000000000001,0.18700000000000003,990.76
24607907,"Нікопольське УЕГГ ПАТ ""Дніпропетровськгаз""","53207, Дніпропетровська обл., м Нікополь, вул. Емця, 51",Roman.Pranyk@dpgas.com.ua/099-954-73-21,1211600000,7136.825600000001,739.9504,0.6605000000000001,5.3475,8.7068,725.2355999999999
01190043,"Концерн радіомовлення, радіозвязку та телебачення","м. Київ. вул. Дорогожицька, 10",rrt@rrt.ua/044-440-86-66,8039100000,7092.8575,517.9548,0.8745000000000002,3.8783,5.4695,507.73249999999996
41482443,"ТОВ ""Оріон 2017""","18002, м. Черкаси, вул. Святотроїцька, 55-А (факт: АЗСNo 55, а/д Бориспіль- Дніпропетровськ,км 135)",m.zubachova@oilukraine.ck.ua/0472-54-37-56,3220800000,7035.0549999999985,49.211,1.1759999999999997,1.7000000000000006,5.2799999999999985,41.054999999999986
23831376,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""","32313, Хмельницька область, м. Кам""янець-Подільський, вул. Годованця, буд. 28",ztm@ukroboronprom.com/(03849)51638,6810400000,7016.86,609.6026999999999,0.32299999999999995,8.7697,8.5,592.01
26112340,"УЕНВС і АС ДЕВГ ПрАТ ""АК Київводоканал""","01015, м. Київ, вул. Лейпцизька, 1а",vvdevg@gmail.com/541-94-83,8038000000,7007.399000000001,1583.4840000000002,1.0850000000000002,0.0,0.0,1582.399
21685172,"Товариство з обмеженою відповідальністю з іноземними інвестиціями ""Хенкель Баутехнік (Україна)"" (Хенкель Баутехнік (Україна) філія в м. Балаклія)","07301, Київська обл., Вишгородський р-н, м. Вишгород, вул. Новопромислова, 2",/05749 210 82,6320210100,6956.223199999999,3360.5867999999996,0.5819000000000001,0.762,6.2547,3352.9882000000007
39770371,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТОЛИЧНИЙ БУДСОЮЗ»,"01014, м. Київ, Печерський район, вул. Болсуновська, 13-15",Hetman.I@genpidryad.com/044-337-57-51,8038200000,6945.75,6852.635,0.015,0.0,0.37,6852.25
14310112,"Державне підприємство ""Науково-виробниче об’єднання ""Павлоградський хімічний завод""","51400. Дніпропетровська область, м. Павлоград, вул.Заводська, 44",office@pkhz.dp.ua/(0563) 210573,1212400000,6941.264,1767.2480000000003,0.7079999999999999,3.276,0.0,1763.264
39167127,"ТОВ ""КАНБУД""","01014, м. Київ, Печерський район, вул. Болсуновська, 13-15",Office@kanbud.com.ua/044/247-57-48,8038200000,6927.0,6854.272,0.012,0.0,0.26,6854.0
35512883,"Комунальне некомерційне підприємство Миколаївської міської ради ""центр первинної медико - санітарної допомоги No 5""","54014,м.Миколаїв,Центральний район,вул.Адміральська,38",poliklinika_5@ukr.net/(0512)376179,4810137200,6864.451599999999,581.9263000000001,1.1987,0.506,0.77,579.4516
